Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2002-12-06,42.226654052734375,42.44722832171138,41.585460539994855,41.80603071539375,7944161
2002-12-09,40.82627868652344,41.71882601133205,40.78011131632222,41.54954838297946,9248627
2002-12-10,41.44696807861328,41.54956135696712,40.31846248461641,40.31846248461641,7185811
2002-12-11,41.77525329589844,42.30873251600911,41.031466489649034,41.446960595449426,6967406
2002-12-12,41.123809814453125,41.903505729857194,40.88272253868078,41.67780621972529,7540300
2002-12-13,41.036582946777344,41.036582946777344,40.149169128351154,40.65186448274661,8131395
2002-12-16,41.867576599121094,41.9547779806259,40.54927690420093,40.831402151216686,8873741
2002-12-17,41.195587158203125,41.94450271399645,41.05195587240151,41.34434360061042,6450787
2002-12-18,40.59033203125,40.87759077346431,40.133799690225544,40.651887183611684,6814585
2002-12-19,40.34922790527344,41.210995584559534,40.1902087891472,40.31844829516807,7656615
2002-12-20,40.928863525390625,41.036581908962646,40.46206885346309,40.728806326806286,8424275
2002-12-23,41.169960021972656,41.80602833876619,40.749336708544014,40.908351740953464,6194621
2002-12-24,40.9134635925293,41.549531638787535,40.913463592529304,41.13916700604241,2531529
2002-12-26,40.26715850830078,41.39566799024932,40.14405232771823,40.93913576256039,6050378
2002-12-27,39.682376861572266,40.615962192323096,39.29766246768658,40.26714847128671,6625469
2002-12-30,39.11300277709961,39.71829148401767,38.779580858306694,39.49772132037863,8437664
2002-12-31,39.75419235229492,40.24662920500072,39.54900589562569,39.54900589562569,8233484
2003-01-02,41.328983306884766,41.328983306884766,40.10814317474974,40.421048111561355,8226267
2003-01-03,41.8829345703125,41.8829345703125,41.14427774499795,41.395627299877546,6236566
2003-01-06,42.87811279296875,43.49879342385897,41.96504832808675,42.01121570477222,8285680
2003-01-07,44.11433792114258,44.206672668681456,42.96018632553136,43.06277548620133,12454617
2003-01-08,43.18589401245117,43.955331285719446,43.12433886684655,43.88351763144387,9946205
2003-01-09,44.62729263305664,44.637551138990666,43.473137031078736,43.473137031078736,11204334
2003-01-10,44.976112365722656,45.16077779458576,43.96045864734361,44.037401552641896,10413348
2003-01-13,44.8889045715332,45.627562088411636,44.80683242378629,45.29926940384587,10981954
2003-01-14,45.43777084350586,45.4429041908549,44.74015139491841,44.745280648689025,7917279
2003-01-15,44.929969787597656,45.473703722994244,44.60167690505207,45.43779483406212,8521344
2003-01-16,44.139957427978516,44.99146610615783,43.796273131985025,44.832447082584295,10359898
2003-01-17,41.703426361083984,42.95504162682294,41.641871243518004,42.95504162682294,18128435
2003-01-21,41.31356430053711,41.985541108403304,41.293047299665815,41.70341187854513,9337537
2003-01-22,40.88270568847656,41.43156851873652,40.72368656166119,41.03659146861463,9866290
2003-01-23,41.57518768310547,41.7342067789029,40.933994328548096,41.113526339164075,8756484
2003-01-24,40.51850128173828,41.806025589884555,40.43129989165828,41.34436418865217,8104408
2003-01-27,40.22611999511719,40.780112073506864,39.810621842747075,40.005545739509714,9735959
2003-01-28,41.093017578125,41.27768297147927,40.195340970573326,40.26715460794811,8386200
2003-01-29,41.20073699951172,41.395660884544036,40.3030604590986,40.78010961940114,8111730
2003-01-30,40.164573669433594,41.70344407508128,40.164573669433594,41.70344407508128,7687577
2003-01-31,40.11326599121094,40.18507962350899,39.50797732265439,39.85678697861318,10192329
2003-02-03,40.10300064086914,40.456939489183135,39.882430528856304,40.1132591446497,6990941
2003-02-04,39.543880462646484,40.103005833273095,39.112998686612215,40.103005833273095,7548145
2003-02-05,39.631072998046875,40.47231926511131,39.431019933038705,39.933715174210555,7768851
2003-02-06,39.836669921875,40.19129733923838,39.32271405207127,39.6310842927209,8111939
2003-02-07,39.62594223022461,40.165598315875734,39.37410764543598,40.0730839690599,8678034
2003-02-10,40.042259216308594,40.09879486513786,39.291882188354776,39.625952748217244,8314759
2003-02-11,39.77499008178711,40.58703762958955,39.733872140787646,40.2426887164174,8993717
2003-02-12,39.31758117675781,40.134768188725836,39.31758117675781,39.83153712963696,5867223
2003-02-13,38.98863983154297,39.24047851180623,38.1920099500835,39.11198955663274,11734446
2003-02-14,39.805843353271484,39.805843353271484,38.72653895769852,39.266191155485004,8681277
2003-02-18,40.7720832824707,40.85945433801445,40.042267137963655,40.09880279797751,8149595
2003-02-19,40.86457824707031,40.962231832714615,40.50995082374396,40.643579024016596,5690554
2003-02-20,40.679561614990234,41.14212527752242,40.45342311693466,40.89542575124969,6574215
2003-02-21,41.09071350097656,41.11640964971661,40.17073395452151,40.85429252640774,7796779
2003-02-24,40.37632751464844,41.111282705180216,40.37632751464844,40.96223679486862,7190936
2003-02-25,40.6384391784668,40.79262429905127,39.52315641566916,40.03711228633843,8028991
2003-02-26,39.780128479003906,40.62815472012171,39.72873207921552,40.31978042293155,8982002
2003-02-27,39.71845626831055,40.39173643566362,39.44606066326879,40.037109046400666,10383119
2003-02-28,40.062808990478516,40.33006539065718,39.57455336754928,39.57455336754928,6888119
2003-03-03,39.74415969848633,40.602464613695176,39.63623174365986,40.55106820106576,6922742
2003-03-04,39.42036437988281,39.96002051567385,39.33299335669722,39.882923852317376,5933121
2003-03-05,39.949737548828125,39.949737548828125,39.18908629819206,39.42036398130045,6964268
2003-03-06,39.610538482666016,39.975448565090694,39.42037459342889,39.57456385855035,6146610
2003-03-07,40.037113189697266,40.08336626599176,38.91155194033669,38.91155194033669,8503143
2003-03-10,38.906429290771484,39.805852562870214,38.80364052060031,39.805852562870214,6946800
2003-03-11,38.72651672363281,39.230189905006526,38.649420081176466,38.96807280496622,8492683
2003-03-12,38.63914489746094,38.87042664135283,37.606098199158744,38.6751236070926,13361290
2003-03-13,40.319786071777344,40.43799657739,38.705965142180986,39.055457428474135,10933315
2003-03-14,40.60245132446289,40.84915074310611,40.14503119470352,40.31977729983244,10583114
2003-03-17,42.380733489990234,42.488665506045876,40.006261949083346,40.08849781919224,15891878
2003-03-18,42.385887145996094,42.91526484653939,41.8822138032278,42.38074791505751,11291988
2003-03-19,42.144325256347656,42.40130317449628,41.67148736350877,42.190582430045744,10954863
2003-03-20,42.24711608886719,42.39616607794222,41.445346912632026,41.995281489824634,9462534
2003-03-21,43.63482666015625,43.63482666015625,42.53496089894769,42.53496089894769,13206168
2003-03-24,42.27281951904297,42.83816772866711,42.26254105727395,42.380747469158685,9782820
2003-03-25,42.88956069946289,43.1722347816055,42.01069896866021,42.144327164022975,9180847
2003-03-26,41.913047790527344,42.78677444251095,41.722883947521076,42.658285470251066,11016054
2003-03-27,41.86164474487305,42.31392154561121,41.37852436436204,41.50187407421422,7600027
2003-03-28,41.553287506103516,42.13919681734033,41.37340209702536,41.656076238761365,6955063
2003-03-31,40.30949783325195,40.91596380430517,40.247822980133,40.73607847424659,10636983
2003-04-01,40.46369171142578,40.890276546692746,40.15017814838003,40.34548120878912,8223024
2003-04-02,41.866790771484375,42.12890792209056,41.06501752727563,41.06501752727563,10146305
2003-04-03,42.098079681396484,42.90498826983771,41.99529094674126,42.30880048390423,10066286
2003-04-04,41.522438049316406,42.42700000761515,41.13697116589795,42.3242112996279,9398310
2003-04-07,41.357967376708984,42.606878059927915,41.244896125945495,42.45269297364306,9289944
2003-04-08,41.15238952636719,41.47618151737338,40.330059423347265,41.435063576683305,8428250
2003-04-09,40.453426361083984,41.49675609820205,40.41230840289388,40.962243149440475,8936187
2003-04-10,40.607601165771484,40.730950907327774,40.15532424878632,40.65385834424033,7196585
2003-04-11,40.47397232055664,41.77941894618539,40.31978719682789,41.16781358041775,7921881
2003-04-14,41.15238952636719,41.15238952636719,40.17073509356115,40.345477113028466,9420276
2003-04-15,42.55034255981445,42.581177936546254,40.96736145062479,41.152386015635244,14239721
2003-04-16,42.59662628173828,43.37783886444051,42.52467292296755,42.853604320866246,11287072
2003-04-17,43.30588150024414,43.37783485235981,42.087805543377556,42.087805543377556,9206997
2003-04-21,42.843292236328125,43.43434044221721,42.709659987424054,43.377804825787585,7011756
2003-04-22,44.00996780395508,44.23097104578396,42.452687161376275,42.84329315458994,9981560
2003-04-23,44.0716552734375,44.18472654110634,43.66563147771991,43.80953812664001,7410387
2003-04-24,43.78898239135742,44.045960314903844,43.496025753836655,43.5063083160726,6216901
2003-04-25,43.110565185546875,43.830102588146374,43.1002826227825,43.79412387232304,7103072
2003-04-28,43.74787139892578,43.94317448779467,42.976941607320136,43.19794085201077,6656326
2003-04-29,44.02538299560547,44.45196766734322,43.6707557251808,43.860919482276046,9082313
2003-04-30,43.63482666015625,44.0305722726538,43.52175531328742,44.02542893730218,8833365
2003-05-01,44.143611907958984,44.31835805277395,43.413796046676495,43.84038089675572,7830042
2003-05-02,45.00706481933594,45.00706481933594,43.403526121691065,43.403526121691065,8767467
2003-05-05,44.4674072265625,45.22806262911616,44.4674072265625,44.81689954199903,7983595
2003-05-06,44.97621154785156,45.40279631222394,44.200138665607064,44.354327857067666,7802742
2003-05-07,44.631229400634766,45.21305890234387,44.53854561326251,44.770250972640696,7065312
2003-05-08,44.30685806274414,44.682729644033444,44.15238640571144,44.4716228993812,7518857
2003-05-09,45.07918930053711,45.1564230563466,44.48705836059402,44.74450695266083,6508840
2003-05-12,45.8257942199707,45.95966716601214,44.847490341570584,45.07919162092554,8834202
2003-05-13,46.33039474487305,46.39218258079316,45.59924211069617,45.712520494725275,9067042
2003-05-14,45.67129898071289,46.54662542990093,45.46534102474243,46.34066747393046,8108801
2003-05-15,46.289207458496094,46.320099323174,45.82580072495251,46.083249366816005,7429633
2003-05-16,45.8206672668457,46.28407415397282,45.800068574513325,46.17079572783699,7145854
2003-05-19,44.51282501220703,45.55291711830491,44.49222632174208,45.336657577277535,7634126
2003-05-20,44.16268539428711,44.91958544843697,43.70958002156731,44.579754364370174,7669167
2003-05-21,44.373802185058594,44.373802185058594,43.80741422990093,44.162691295019236,7051086
2003-05-22,44.32229232788086,44.69301927630092,44.17812210651283,44.40982336748588,6566056
2003-05-23,43.90009689331055,44.25537809128046,43.81771445529546,44.15239696197056,5425811
2003-05-27,45.15128707885742,45.25941683275442,43.513919491041854,43.513919491041854,7492916
2003-05-28,45.08950424194336,45.671338123474136,45.00197316562612,45.10495428639706,6840735
2003-05-29,44.98137283325195,45.61469719418398,44.8989904126022,45.08949847627543,7216249
2003-05-30,45.33150100708008,45.66103479731016,45.02771454816641,45.02771454816641,6468673
2003-06-02,44.965919494628906,45.86698554701739,44.92472623656101,45.825796398002666,8051271
2003-06-03,43.15864181518555,43.8897946009967,42.860003970514775,43.416090500069586,22077504
2003-06-04,43.38005447387695,43.7456329937652,43.163799014973314,43.25133010592251,11228182
2003-06-05,42.1700439453125,43.38004958034425,42.09281015506328,43.251325226910694,15958090
2003-06-06,41.21748733520508,42.85485931553078,41.10935756258903,42.35025918872872,15858301
2003-06-09,42.221527099609375,42.221527099609375,41.093904098111196,41.19173245284573,10205090
2003-06-10,42.07222366333008,42.695246859590284,41.81477490695905,42.40175757839834,9305216
2003-06-11,43.23584747314453,43.328531240480714,42.37082226263245,42.60767621354538,10267327
2003-06-12,43.22556686401367,43.75591002828226,43.01960879244903,43.66323033424677,7397730
2003-06-13,42.60770034790039,43.40064091577082,42.48412466082267,43.32855578315114,5990965
2003-06-16,43.508758544921875,43.53450587193463,42.50471140869993,42.78790324246822,6790737
2003-06-17,43.405792236328125,43.74047469735804,43.14834355721985,43.74047469735804,6143890
2003-06-18,43.611751556396484,43.76107047948572,42.84970278784377,43.32855964521602,6214704
2003-06-19,43.53451156616211,43.91553589612042,43.508764235781655,43.740469663937326,7611847
2003-06-20,43.72500991821289,43.88977470076165,43.606582919414,43.76619905932389,12447400
2003-06-23,42.8291130065918,43.65809836207296,42.72098323138194,43.65809836207296,6601934
2003-06-24,43.060813903808594,43.34400581653307,42.65919082829091,42.71068138761926,5295689
2003-06-25,42.47382736206055,43.33370441781425,42.267869253329266,43.01961655565114,5803208
2003-06-26,43.4315185546875,43.44696448324859,42.643726889440934,43.09683622393431,6667622
2003-06-27,42.95268249511719,43.58600689977586,42.849701380404476,43.328558222048215,4741413
2003-06-30,42.478981018066406,43.354304110704255,42.478981018066406,43.199836538195925,8316641
2003-07-01,43.040225982666016,43.07627061592998,41.9126025856267,41.9126025856267,6051947
2003-07-02,43.632347106933594,43.70958500175019,43.12260247728106,43.225579488612595,6286146
2003-07-03,43.22556686401367,43.60659114548219,42.98356417812496,43.380034390423866,3147937
2003-07-07,44.32745361328125,44.51281714035795,43.63234141400708,43.663237389713444,7965185
2003-07-08,44.40985107421875,44.667299819731745,43.8640617060777,44.32746862619005,6144099
2003-07-09,44.008235931396484,44.461345599435816,43.68899929420589,44.33262121523083,7018346
2003-07-10,43.26677703857422,43.879502849224146,42.97843233840296,43.76622442740491,7854623
2003-07-11,43.709564208984375,43.910373600062336,43.09683464136881,43.302792675111405,4743296
2003-07-14,43.98247528076172,44.57975503640968,43.98247528076172,44.28111310405872,6752139
2003-07-15,44.507659912109375,44.79600038147196,44.188423472999055,44.35833692492593,8274278
2003-07-16,44.66211700439453,44.81143584765668,44.20385908106234,44.7959899209162,9244130
2003-07-17,42.90633773803711,43.220425597128305,42.47897559113662,42.58195258996815,14137422
2003-07-18,43.1071662902832,43.261638020519136,42.84456886884338,43.1741028073354,8961291
2003-07-21,42.478981018066406,42.957833780085735,42.32965798165034,42.83940672360397,7359761
2003-07-22,42.14429473876953,42.87029883859326,41.974377137085675,42.478977188400755,9146538
2003-07-23,42.37598419189453,42.61798686031516,42.08249509108898,42.22151667663402,5571833
2003-07-24,41.96922302246094,42.73127164479654,41.96922302246094,42.710672959697284,6128619
2003-07-25,43.019622802734375,43.11745117223995,42.00012940011098,42.015575335971675,6490116
2003-07-28,42.49956512451172,43.09684479581151,42.242116494410546,43.081398864178254,6718981
2003-07-29,42.11854553222656,42.674636114677035,42.01556853410495,42.50471852055371,7617704
2003-07-30,41.68603515625,42.4532283869875,41.49037433792391,42.4532283869875,6960712
2003-07-31,41.83534240722656,42.499558453734444,41.75810865212958,42.11853421226642,8420614
2003-08-01,41.845638275146484,41.845638275146484,41.217466860468434,41.78385045135244,6773268
2003-08-04,41.77354431152344,41.89197129111542,41.222606766097805,41.57788359582201,6158848
2003-08-05,41.11450958251953,41.87655848072056,41.08876635314313,41.77357734510503,7340933
2003-08-06,41.14543914794922,41.625253112960316,40.619190245258814,41.119644247739885,7815921
2003-08-07,41.63043212890625,41.69750301239951,40.954560194655,41.11450098901837,5542231
2003-08-08,41.72844696044922,41.929659562979325,41.45500450962393,41.81615375109985,4826035
2003-08-11,41.800682067871094,42.04832964592826,41.41889273791689,41.72329322905413,4457215
2003-08-12,42.05348205566406,42.068958997548144,41.609780900532755,42.022528171895885,4847373
2003-08-13,41.8935432434082,42.404311120147405,41.573665874587,42.12570971150734,5374766
2003-08-14,42.07929611206055,42.17732502321892,41.63043988929805,41.79037659617138,4772584
2003-08-15,42.19796371459961,42.295992632168435,41.893567229876126,42.203122697913216,3790286
2003-08-18,43.090518951416016,43.17306678925111,42.25471025608529,42.332099111387215,7162171
2003-08-19,42.74482345581055,43.24011849771196,42.59520479411228,42.87380619653049,6608942
2003-08-20,42.848026275634766,42.98216804349731,42.30630022213636,42.30630022213636,5052075
2003-08-21,42.74482345581055,43.2607544186903,42.74482345581055,43.02342897553143,5423719
2003-08-22,42.80674362182617,43.709622981629266,42.801584640583,43.46713439398646,7776905
2003-08-25,42.28565979003906,42.83770374883499,42.17731294395791,42.74483384725009,5387841
2003-08-26,42.56426239013672,42.58489831667955,41.929666475906835,42.12572012997508,5825802
2003-08-27,42.30630111694336,42.57974364050018,42.25470717806557,42.30630111694336,4010469
2003-08-28,42.25471496582031,42.48172257449534,41.92967844347986,42.30630891420713,5770050
2003-08-29,42.311458587646484,42.36305252468123,42.07928792964216,42.280500578504025,4416944
2003-09-02,44.24617385864258,44.34936168054063,42.4610558313011,42.51264974225013,12977094
2003-09-03,44.540279388427734,45.040729467686226,44.37002062911044,44.49384443274045,11334142
2003-09-04,45.35544967651367,45.55150335346881,44.210085625514836,44.54028107526537,10343999
2003-09-05,44.86016845703125,45.53603645234777,44.75698055489956,44.885963373911586,8259844
2003-09-08,45.969398498535156,46.258322045631715,45.58245430409947,45.63404411848848,9637216
2003-09-09,46.13450622558594,46.41826672295566,45.88169962219648,46.02100037971632,8475215
2003-09-10,45.319332122802734,45.91781105636664,45.20066730897027,45.91265207466122,7659440
2003-09-11,45.360599517822266,45.618565046952725,44.576384968034226,44.75696166188623,10202161
2003-09-12,45.76301956176758,45.92296031267562,44.98912717950362,45.19549875592754,7540823
2003-09-15,45.65470504760742,46.41312095642489,45.60311109231164,46.27897914303919,7641448
2003-09-16,46.583370208740234,46.64528211892168,45.65469567332322,45.65469567332322,8259321
2003-09-17,46.75876235961914,47.43463407814993,46.53691385188935,46.640101693853715,9504584
2003-09-18,47.46560287475586,47.687455569497835,46.67107024080568,46.758777051922245,8722280
2003-09-19,48.12601089477539,48.22403982211203,47.36243599792056,47.69779053324625,9845475
2003-09-22,47.1508674621582,47.589409594934914,46.89806508352959,47.589409594934914,7638520
2003-09-23,47.125083923339844,47.51203223073569,46.72265867180103,47.20763174273929,8300219
2003-09-24,46.12418746948242,47.3727394007114,46.088070476487516,46.9909500110133,7924287
2003-09-25,46.12933349609375,46.934183907376266,46.02098666484298,46.12417451530115,6888433
2003-09-26,45.943607330322266,46.505973408661525,45.91781242102852,46.129343029149105,5330207
2003-09-29,46.14996337890625,46.5265936312891,45.95390978253877,46.04677965925643,5986467
2003-09-30,45.57213592529297,46.04679519465272,45.3502873534908,46.02099616805919,7381308
2003-10-01,46.61430358886719,46.74328633520075,45.76301828652625,45.78881730617467,8289759
2003-10-02,46.475006103515625,46.665900746015346,46.031304931291864,46.20156365048452,7770002
2003-10-03,46.76393127441406,47.43979895971556,46.72781429004299,46.94966282536927,7823348
2003-10-06,47.04256057739258,47.34179812237994,46.69688805851535,46.81554880931388,4022288
2003-10-07,47.31083297729492,47.31083297729492,46.64012403515545,46.69171386354715,5616811
2003-10-08,47.806114196777344,47.91446104844936,47.43980590494547,47.465600813770294,6714169
2003-10-09,47.69775390625,48.29107364657205,47.56877117499293,48.136291898682146,7942278
2003-10-10,47.811275482177734,48.07440003408426,47.65133880515003,47.671974733204166,4707523
2003-10-13,48.08469009399414,48.26010360024792,47.764812835653075,48.033096190913064,5061803
2003-10-14,47.837074279785156,47.955739100134636,47.63070264832279,47.800957288559815,4915677
2003-10-15,47.847389221191406,48.77606356275873,47.847389221191406,48.44586814981693,12090400
2003-10-16,46.06228256225586,46.278972201228214,45.74240502817007,46.05712357923068,17775724
2003-10-17,46.03647232055664,46.268642969378966,45.81978273434532,46.06227134670572,9943485
2003-10-20,45.91781234741211,46.12418397334309,45.84558248420147,46.098384946786744,7291980
2003-10-21,45.88169479370117,46.09322539888491,45.763029977989554,46.046794562800805,5530307
2003-10-22,45.639225006103516,45.922985565059356,45.350301346392726,45.55667303629745,5857705
2003-10-23,45.479286193847656,45.608269020448866,45.159408619184454,45.195525622247175,6324534
2003-10-24,45.61859130859375,45.73209719490687,45.257441830287185,45.47929050143937,5723398
2003-10-27,45.67018127441406,45.969418799232,45.42769257048504,45.81464105310586,5333763
2003-10-28,46.38215637207031,46.38215637207032,45.670171481410364,45.94361402900845,7279114
2003-10-29,46.09321212768555,46.40277153230379,45.99518738464968,46.22735385013633,5419012
2003-10-30,45.979713439941406,46.52143934534703,45.9487554388109,46.433732557199384,6836342
2003-10-31,46.16545867919922,46.80005465903843,46.02099894385649,46.80005465903843,5058665
2003-11-03,46.26865768432617,46.86713681560569,46.16546978152048,46.3821635539514,6093159
2003-11-04,45.990055084228516,46.33056856819687,45.845595317369835,46.26865665135671,5382821
2003-11-05,45.65470504760742,45.85591776768597,45.40189837223309,45.6701819990045,6585930
2003-11-06,46.17671203613281,46.305928436268864,45.33939372302211,45.65467810956406,5929356
2003-11-07,45.618507385253906,46.31110443490121,45.61850738525391,46.207733772523234,5798501
2003-11-10,46.492000579833984,46.76077003234244,46.2852551644245,46.2852551644245,8733786
2003-11-11,46.18706512451172,46.53336783996042,45.94414134062668,46.517862856369156,5063895
2003-11-12,46.87449645996094,47.11742436009488,46.16122186736967,46.23358257968904,6173178
2003-11-13,47.08123779296875,47.28281492911697,46.600554487501824,46.72460259047955,5520683
2003-11-14,46.64706802368164,47.251799360388496,46.41964515361364,47.04504979677691,4717669
2003-11-17,46.414485931396484,46.54370237161914,46.01649995547272,46.466173332438075,4966617
2003-11-18,45.97513198852539,46.61087729624823,45.94929036006557,46.47649257873491,5527378
2003-11-19,46.207733154296875,46.42998358148374,45.649516735780864,45.649516735780864,4347804
2003-11-20,45.68569564819336,46.40930671876947,45.68052732177766,46.15604222535357,5346106
2003-11-21,45.80974578857422,45.92345722434863,45.603000348378316,45.69086602615206,6208428
2003-11-24,46.342124938964844,46.38347568450003,45.97514893103267,46.016499676567854,4939421
2003-11-25,46.22321319580078,46.44029517905319,46.14051588667031,46.34209289785321,4503762
2003-11-26,46.47133255004883,46.56436655387562,46.05784167230016,46.40930850591034,4337553
2003-11-28,46.796966552734375,46.86932726371279,46.3214515414065,46.466172963363334,2296493
2003-12-01,47.03987121582031,47.22077498216384,46.76593346594177,46.98301963545839,5475705
2003-12-02,46.905487060546875,47.28279957417621,46.78661144816319,46.81245307590725,5326023
2003-12-03,46.672889709472656,47.26211581451097,46.672889709472656,47.1122261572388,6453611
2003-12-04,47.25180435180664,47.262141006126754,46.53336150417347,46.543698158493584,5606978
2003-12-05,46.84864807128906,47.18977827300321,46.77628324463376,47.18977827300321,6148806
2003-12-08,47.138084411621094,47.277637469323146,46.78661760425154,46.78661760425154,5587732
2003-12-09,46.843467712402344,47.634275222325144,46.83313106027131,47.112241291616414,7292189
2003-12-10,47.41202163696289,47.93405557796102,46.853809412793055,46.874482717462605,7466348
2003-12-11,47.75830841064453,48.05292355379664,47.510216441121244,47.530889740724724,6707057
2003-12-12,47.91855239868164,48.151139459231636,47.675624560647094,47.9133840723202,5313471
2003-12-15,47.60845184326172,48.5698228147149,47.59294685777781,48.29071245218761,6238867
2003-12-16,48.5749626159668,48.647323297158906,47.489544148563226,47.60842388365061,7846151
2003-12-17,48.275184631347656,48.518112454738244,47.99091019955793,48.507775802638456,6331333
2003-12-18,47.928897857666016,48.2648597566965,47.810018079986975,48.068450944589266,7189786
2003-12-19,48.14081573486328,48.19767146486961,47.89788783158975,48.18733480937078,7416663
2003-12-22,48.27003860473633,48.32689434231235,47.9547499462311,47.980595713182005,4531377
2003-12-23,47.959903717041016,48.29586971208138,47.727316633661616,48.10462924365188,3846142
2003-12-24,47.69112777709961,47.96506556317827,47.64461284156577,47.96506556317827,1841483
2003-12-26,48.01675033569336,48.06843771934536,47.7066342833039,47.742812564527405,1473291
2003-12-29,48.33722686767578,48.445770005112834,48.08396229683129,48.12014471756463,4219459
2003-12-30,47.8771858215332,48.32685893952369,47.73763280642586,48.207979223021795,4187556
2003-12-31,47.90304183959961,47.99090750227077,47.63427240106551,47.892701063319606,4944337
2004-01-02,47.31898880004883,48.094283116520685,47.13808500547536,47.996080792173814,5572879
2004-01-05,48.09429168701172,48.11496912063393,47.55158433134149,47.55158433134149,5519010
2004-01-06,48.09944534301758,48.16663769531752,47.62392642696193,47.654940502894604,4581480
2004-01-07,47.954734802246094,48.26485503437861,47.79450842175546,48.140806941525604,5154270
2004-01-08,48.089115142822266,48.17698493998709,47.56708530997335,48.17698493998709,6464071
2004-01-09,47.14324188232422,47.73246805958782,47.034698806989134,47.42234793345945,8295721
2004-01-12,47.31898880004883,47.62393655043896,47.14325333176932,47.14325333176932,5366398
2004-01-13,46.362796783447266,47.29832179552351,46.00616156674701,47.267311830924584,9249255
2004-01-14,46.678104400634766,46.75563346848542,46.38866144738856,46.46619051523921,5758335
2004-01-15,48.59564208984375,49.438132868616336,48.35271426335583,49.13834933009327,20723352
2004-01-16,49.26759338378906,49.28310249560233,48.95230468996387,49.10219860573361,9729892
2004-01-20,50.187591552734375,50.36332703605239,49.47948541748804,49.61904261365238,9712215
2004-01-21,50.49769973754883,50.67343517895579,49.949824236074335,50.25477193983347,7268654
2004-01-22,50.399505615234375,50.73546747884638,50.30130328191486,50.570072772804465,4572694
2004-01-23,50.601112365722656,50.76134296359239,50.187621233712946,50.55976572738033,5526959
2004-01-26,51.60898208618164,51.60898208618164,50.42536078998632,50.60109218237574,6474112
2004-01-27,51.06627655029297,51.51594582799354,51.01458914632051,51.37639272460193,5591184
2004-01-28,50.33231735229492,51.386722094883865,50.28063408041297,51.247169011277954,6850986
2004-01-29,50.65792465209961,50.96287647203796,49.90330377743234,50.70444370508431,6948055
2004-01-30,51.28853225708008,51.340219666325126,50.57008923038756,50.66312326721798,6419930
2004-02-02,51.3712043762207,51.65547880013704,50.91119449719103,51.247156304936155,6485200
2004-02-03,51.68649673461914,51.68649673461913,51.143789475850326,51.16963110731109,5862098
2004-02-04,51.784690856933594,51.908738917820905,51.32468101646019,51.36603174500961,8773325
2004-02-05,51.09727478027344,51.733020216143075,50.78715455243924,51.68650115077745,6249850
2004-02-06,51.22151565551758,51.37682503925014,50.864298288905836,51.17492118781871,5770677
2004-02-09,51.22669982910156,51.48037488924907,51.045502767360716,51.41307359562514,3914550
2004-02-10,51.568382263183594,51.75475602703699,50.94713638367225,50.96784733395482,4244145
2004-02-11,51.74958038330078,51.930773314712155,51.14904544175982,51.35612602869308,5758962
2004-02-12,51.40790557861328,51.92560923756981,51.40790557861329,51.8013600289043,3777629
2004-02-13,51.620147705078125,51.81687485648603,51.29399468744272,51.304348095709265,3726270
2004-02-17,51.44413757324219,51.770290655564324,51.41825404744228,51.76511395040434,4111198
2004-02-18,50.952308654785156,51.65120498744111,50.81252525680637,51.413064216533286,5052494
2004-02-19,50.63133239746094,51.37164649282551,50.486376426982886,50.9523086929181,5697771
2004-02-20,50.3776741027832,51.045510434550806,50.315549504610715,51.045510434550806,5951949
2004-02-23,49.67877197265625,50.48121088873397,49.4199201763152,50.42426712921392,6934039
2004-02-24,50.10847473144531,50.455334701680265,49.28532474252717,49.28532474252717,7330682
2004-02-25,49.97903823852539,50.26377354309092,49.81854798705405,49.958327286802536,3517175
2004-02-26,50.10847473144531,50.35179644695091,49.828911941342305,49.83926948511974,4148122
2004-02-27,49.95834732055664,50.41392646942204,49.751266640426955,50.113660929241576,4931890
2004-03-01,50.23789596557617,50.34661091633579,49.77714023978324,49.95833320153229,4658884
2004-03-02,50.123992919921875,50.52780069329991,50.02045055838719,50.52780069329991,5205105
2004-03-03,50.134376525878906,50.16026419757903,49.49242341318978,49.99459714563144,5027599
2004-03-04,49.901371002197266,50.175752827736,49.76676844131233,49.99973250525279,3711103
2004-03-05,49.93244171142578,50.20682359458911,49.47168605910007,49.673589942830546,4153561
2004-03-08,48.96950149536133,50.155041003740344,48.96950149536133,49.95313716594528,5318073
2004-03-09,48.938453674316406,49.32673133726144,48.54499930638132,48.819381196648166,6684568
2004-03-10,48.177425384521484,49.04716540151409,47.9806982299965,48.8607916554197,6836970
2004-03-11,47.219669342041016,48.13600375485321,47.18860911924284,47.628653730902435,8954597
2004-03-12,48.30168533325195,48.343103111212514,47.463009414006265,47.62867226295017,6579968
2004-03-15,47.535465240478516,47.985867356216524,47.04882206950876,47.939272894189216,6823058
2004-03-16,47.86164474487305,47.99107066446211,47.328410947713984,47.83575708208551,4840470
2004-03-17,48.348289489746094,48.5553701580798,47.861650125734386,47.923774739379496,4877498
2004-03-18,48.06871032714844,48.23954984334415,47.57689033424654,48.172248551505305,4817039
2004-03-19,47.431941986083984,48.13084267179262,47.37499409435747,48.073894780066105,7383400
2004-03-22,47.121337890625,47.35948296396111,46.738240874295975,47.250763842403224,6509781
